lap_id,turn_number,flat_out,position_entry,position_exit,braking_start_dist,braking_start_speed,braking_start_gear,time_at_braking_ms,gap_behind_at_entry,entry_dist,entry_speed,entry_gear,time_at_entry_ms,apex_dist,apex_speed,apex_gear,time_at_apex_ms,exit_dist,exit_speed,exit_gear,time_at_exit_ms,gap_behind_at_exit,throttle_committed_dist,throttle_committed_speed,throttle_committed_gear,time_at_throttle_committed_ms,time_in_turn_ms,max_brake_before_apex,max_throttle_after_apex,battery_deployed_prev_straight,battery_overtake_deployed_prev_straight,lockups,spins,lockups_front_minor,lockups_front_medium,lockups_front_severe,lockups_rear_minor,lockups_rear_medium,lockups_rear_severe,spins_minor,spins_medium,spins_severe,in_traffic,retried_with_flashback,tyre_temps_entry,tyre_temps_apex,tyre_temps_exit,tyre_carcass_temps,brake_bias,differential,off_throttle_diff,engine_braking,turn_series_distances,turn_series_times,turn_positions,turn_speeds,turn_brakes,turn_throttles,turn_gears,turn_wheel_angles,turn_slip_ratios,turn_yaw_rates,turn_longitudinal_g
AbuDhabi_Race_Feb01_001_L4,12,False,1,1,4247.59375,274,7,68213,5.784,4266.51171875,253,7,68447,4401.48046875,96,3,71564,4438.38671875,124,3,72847,5.867,4415.033203125,99,3,72081,4631,66,91,1.1,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,82|81|88|82,99|80|86|72,92|75|84|72,91|95|95|97,58,30,55,50,4247|4274|4283|4292|4301|4310|4319|4329|4338|4347|4356|4365|4374|4383|4392|4401|4410|4420|4429|4438,68447|68563|68713|68863|69013|69180|69363|69547|69747|69947|70197|70447|70714|70947|71214|71597|71947|72264|72581,-571.4;194.5|-565.9;188.7|-558.9;181.9|-552.0;175.8|-545.3;170.2|-538.0;164.7|-530.3;159.2|-522.7;154.4|-514.8;149.8|-507.3;145.9|-498.1;142.3|-489.4;140.4|-480.8;140.0|-474.0;141.0|-466.9;143.6|-458.3;149.5|-452.3;156.8|-448.3;164.6|-445.0;173.5,253|241|227|215|203|192|180|170|159|147|134|122|111|104|99|96|97|103|113,63|62|60|58|54|48|42|40|40|39|20|12|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|11|30|38|53|76|90,7|7|7|6|6|5|4|4|3|3|3|3|3|3|3|3|3|3|3,0.0250|0.0231|0.0167|0.0193|0.0185|0.0181|0.0209|0.0210|0.0256|0.0622|0.1424|0.2026|0.2351|0.2282|0.2214|0.1877|0.0986|0.0456|0.0120,-0.019;-0.020;-0.015;-0.031|-0.023;-0.026;-0.017;-0.033|-0.024;-0.027;-0.018;-0.032|-0.005;-0.005;-0.018;-0.035|-0.024;-0.026;-0.016;-0.025|-0.020;-0.021;-0.015;-0.027|-0.004;-0.006;-0.013;-0.020|-0.020;-0.021;-0.013;-0.020|-0.017;-0.018;-0.014;-0.032|-0.026;-0.026;-0.014;-0.041|-0.021;-0.018;-0.013;-0.085|-0.017;-0.009;-0.011;-0.080|-0.011;-0.001;-0.006;-0.036|-0.001;0.018;0.001;0.004|0.008;0.047;0.001;0.003|0.011;0.056;-0.000;0.001|0.017;0.083;-0.001;-0.000|0.023;0.052;-0.001;-0.005|0.043;0.059;-0.001;-0.002,0.064|0.029|0.001|-0.005|0.016|-0.017|-0.003|-0.005|-0.018|0.015|-0.028|0.007|-0.002|0.070|-0.017|0.003|-0.040|0.026|-0.017,-2.74|-2.64|-2.53|-1.91|-2.21|-1.92|-1.72|-1.66|-1.46|-1.64|-1.28|-1.22|-0.98|-0.56|-0.25|-0.09|0.24|0.99|1.10
AbuDhabi_Race_Feb01_001_L4,13,False,1,1,0.0,0.0,0,0,5.867,4445.427734375,131,3,73047,4501.345703125,124,3,74464,4558.41015625,147,3,75998,5.883,4520.0078125,129,3,74981,3136,0,67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,92|75|84|72,84|89|79|77,77|90|78|78,91|95|95|97,58,30,55,50,4445|4451|4456|4462|4468|4474|4480|4486|4492|4498|4504|4510|4516|4522|4528|4534|4539|4545|4551|4558,73047|73214|73364|73514|73664|73814|73948|74098|74248|74414|74548|74715|74881|75065|75215|75381|75548|75715|75848,-439.8;188.6|-437.3;194.2|-434.6;199.2|-431.5;204.0|-428.0;208.5|-424.1;212.5|-420.4;215.8|-416.0;219.0|-411.5;221.7|-406.3;224.2|-402.0;225.9|-396.4;227.5|-390.6;228.7|-384.0;229.2|-378.5;229.1|-372.3;228.6|-366.0;227.5|-359.6;226.0|-354.5;224.5,131|135|136|136|136|134|131|128|126|124|125|126|128|130|133|136|140|143|145,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,83|65|46|41|34|24|19|17|18|46|53|60|62|66|67|67|67|67|66,3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3,-0.0475|-0.0637|-0.0729|-0.0955|-0.1175|-0.1228|-0.1305|-0.1366|-0.1483|-0.1343|-0.1152|-0.0935|-0.0750|-0.0604|-0.0515|-0.0534|-0.0507|-0.0548|-0.0609,0.071;0.035;-0.002;-0.001|0.059;0.023;-0.002;-0.001|0.032;0.012;-0.001;-0.000|0.029;0.009;0.001;-0.000|0.028;0.007;0.002;0.000|0.022;0.003;0.002;0.000|0.017;0.002;0.003;0.000|0.015;0.001;0.004;0.001|0.021;0.002;0.006;0.001|0.055;0.017;0.002;-0.000|0.071;0.023;-0.002;-0.001|0.085;0.027;-0.001;-0.000|0.074;0.026;-0.003;-0.000|0.065;0.026;-0.003;-0.001|0.050;0.023;-0.003;-0.001|0.055;0.024;-0.002;-0.001|0.031;0.022;-0.005;-0.000|0.034;0.027;-0.001;-0.001|0.034;0.017;-0.002;-0.001,0.023|0.016|0.007|0.009|0.019|0.024|-0.019|-0.044|-0.051|-0.053|-0.035|0.031|0.028|0.035|-0.015|-0.014|0.063|-0.030|0.004,0.93|0.56|0.16|0.00|-0.19|-0.37|-0.42|-0.41|-0.37|0.02|0.23|0.31|0.42|0.55|0.59|0.58|0.61|0.41|0.45
AbuDhabi_Race_Feb01_001_L4,14,False,1,1,0.0,0.0,0,0,5.883,4559.08984375,147,3,76015,4622.0390625,135,3,77548,4747.5078125,215,5,80282,5.833,4633.9609375,137,3,77865,4265,0,100,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,False,77|90|78|78,75|107|75|84,64|88|77|84,91|95|95|97,58,30,55,50,4559|4568|4578|4588|4598|4608|4618|4627|4637|4647|4657|4667|4677|4687|4697|4707|4716|4726|4736|4747,76015|76282|76515|76782|76998|77215|77448|77715|77982|78232|78482|78732|78949|79165|79366|79566|79749|79932|80099,-348.1;222.1|-338.4;217.1|-330.8;211.5|-323.4;204.1|-318.3;197.3|-314.2;190.1|-310.6;182.0|-308.0;172.3|-306.8;162.2|-307.2;152.4|-308.7;142.4|-311.3;132.1|-314.2;122.8|-317.9;113.3|-321.9;104.3|-326.4;95.1|-331.1;86.5|-336.3;77.8|-341.4;69.8,147|146|143|141|139|137|135|135|138|143|149|157|165|173|180|188|195|202|208,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,57|47|44|39|37|37|42|59|69|75|84|92|100|100|100|100|100|100|100,3|3|3|3|3|3|3|3|3|3|3|3|4|4|4|4|5|5|5,-0.0795|-0.0974|-0.1199|-0.1299|-0.1343|-0.1460|-0.1422|-0.1088|-0.0713|-0.0421|-0.0338|-0.0257|-0.0202|-0.0177|-0.0143|-0.0146|-0.0139|-0.0084|-0.0074,0.042;0.020;-0.001;-0.000|0.058;0.017;0.001;0.000|0.050;0.016;0.003;0.000|0.026;0.008;0.002;-0.000|0.028;0.008;0.003;0.001|0.045;0.011;0.003;0.000|0.043;0.013;0.002;-0.000|0.056;0.021;-0.003;-0.000|0.077;0.030;-0.002;-0.000|0.063;0.030;-0.005;-0.001|0.051;0.029;-0.002;-0.001|0.052;0.032;-0.001;-0.001|0.055;0.045;-0.002;-0.001|0.052;0.041;-0.001;-0.001|0.038;0.034;-0.001;-0.001|0.052;0.043;-0.001;-0.001|0.079;0.057;-0.001;-0.001|0.038;0.034;-0.001;-0.001|0.035;0.031;-0.001;-0.001,-0.034|-0.011|0.008|0.016|0.025|-0.054|-0.024|0.045|0.029|0.032|-0.001|0.005|0.084|0.047|0.030|-0.019|-0.089|-0.008|0.010,0.22|-0.07|-0.14|-0.19|-0.16|-0.20|-0.10|0.29|0.50|0.70|0.86|0.91|1.05|1.01|1.00|1.12|1.20|1.03|1.01
AbuDhabi_Race_Feb01_001_L4,15,True,1,1,0.0,0.0,0,0,5.85,4779.255859375,231,5,80799,4927.1484375,244,6,82933,5005.4453125,254,7,84083,5.967,4893.77734375,246,6,82500,3281,0,100,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,False,False,62|82|76|82,105|83|100|88,106|79|100|86,91|96|95|97,58,30,55,50,4779|4790|4802|4814|4826|4838|4850|4862|4874|4886|4898|4909|4921|4933|4945|4957|4969|4981|4993|5005,80799|80983|81166|81349|81533|81716|81883|82066|82233|82416|82566|82716|82883|83033|83216|83400|83566|83766|83933,-365.9;34.5|-372.7;24.8|-379.4;14.7|-385.6;4.1|-390.7;-7.1|-394.7;-18.8|-397.4;-29.8|-399.5;-42.1|-400.6;-53.5|-400.7;-65.0|-399.9;-76.3|-398.0;-86.4|-395.4;-96.2|-391.5;-106.8|-386.2;-118.1|-379.9;-128.8|-373.3;-138.1|-365.4;-147.9|-357.8;-156.6,231|236|239|241|242|243|244|246|247|247|245|244|244|243|244|244|246|249|251,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,5|6|6|6|6|6|6|6|6|6|6|6|6|6|6|7|7|7|7,0.0013|0.0173|0.0366|0.0662|0.0570|0.0466|0.0341|0.0455|0.0839|0.0904|0.0903|0.0889|0.0946|0.0857|0.0794|0.0351|0.0305|0.0095|0.0101,0.027;0.027;-0.001;-0.001|0.021;0.024;-0.001;-0.000|0.019;0.029;-0.001;-0.001|0.021;0.045;-0.000;-0.000|0.024;0.054;-0.001;-0.000|0.023;0.043;-0.000;-0.001|0.019;0.031;-0.000;-0.001|0.020;0.034;-0.001;-0.000|0.023;0.047;-0.000;0.000|0.026;0.057;-0.000;0.001|0.022;0.046;-0.000;0.000|0.022;0.044;-0.000;-0.001|0.025;0.050;-0.000;-0.000|0.024;0.049;-0.000;-0.000|0.030;0.054;-0.001;-0.001|0.017;0.032;-0.000;-0.001|0.021;0.033;-0.001;-0.001|0.018;0.023;-0.000;-0.001|0.017;0.021;-0.000;-0.001,-0.002|0.036|0.007|0.050|0.228|-0.023|-0.027|0.030|0.034|0.057|-0.015|-0.092|-0.017|0.024|-0.079|0.038|-0.027|-0.025|-0.009,0.85|0.62|0.51|0.33|0.18|0.33|0.43|0.37|0.23|0.13|0.05|0.10|0.11|0.21|0.22|0.45|0.37|0.46|0.48
AbuDhabi_Race_Feb01_001_L4,16,False,1,1,5016.111328125,256,7,84233,5.967,5024.36328125,251,7,84350,5139.4453125,105,3,86900,5214.681640625,171,4,89034,6.05,5158.99609375,112,3,87584,4939,77,100,3.4,0.2,1,0,0,1,0,0,0,0,0,0,0,False,False,106|79|100|86,110|82|93|75,94|72|92|80,92|95|96|97,58,30,55,50,5016|5033|5043|5053|5063|5073|5083|5093|5103|5113|5123|5133|5143|5153|5163|5173|5183|5194|5204|5214,84350|84483|84667|84817|85000|85200|85400|85634|85884|86150|86417|86717|87067|87417|87751|88051|88334|88601|88818,-336.7;-178.8|-330.3;-185.2|-322.7;-192.7|-315.4;-199.5|-307.7;-206.1|-299.4;-212.3|-291.2;-217.4|-281.8;-222.0|-272.1;-225.2|-263.0;-226.9|-254.1;-226.9|-245.2;-224.7|-235.7;-219.6|-228.0;-212.5|-221.8;-204.2|-216.8;-195.4|-212.4;-186.6|-207.9;-177.1|-203.7;-168.0,251|238|222|206|192|180|168|154|140|126|114|107|106|109|116|126|137|149|160,49|75|72|58|49|39|37|35|28|21|10|0|0|0|0|0|0|0|0,22|0|0|0|0|0|0|0|0|0|0|30|52|56|80|83|97|100|100,7|7|6|6|5|5|4|4|3|3|3|3|3|3|3|3|3|3|4,0.0050|0.0098|0.0150|0.0221|0.0372|0.0546|0.0729|0.0948|0.1275|0.1665|0.1825|0.1635|0.1161|0.0733|0.0368|0.0164|0.0057|0.0003|0.0016,-0.013;-0.014;-0.015;-0.016|-0.029;-0.032;-0.024;-0.026|-0.028;-0.029;-0.024;-0.040|-0.028;-0.030;-0.018;-0.031|-0.001;0.000;-0.016;-0.056|-0.021;-0.020;-0.012;-0.059|-0.022;-0.022;-0.013;-0.132|-0.027;-0.030;-0.017;-0.152|-0.023;-0.025;-0.018;-0.293|-0.018;-0.011;-0.011;-0.079|-0.014;0.001;-0.006;-0.031|0.008;0.048;0.000;0.002|0.019;0.078;-0.000;-0.001|0.019;0.056;-0.000;-0.002|0.049;0.063;-0.001;-0.006|0.030;0.072;-0.002;-0.002|0.047;0.054;-0.002;-0.002|0.100;0.086;-0.002;-0.001|0.110;0.114;-0.002;-0.001,0.004|0.114|-0.029|-0.003|-0.054|-0.032|-0.033|-0.046|-0.026|0.093|0.044|0.017|-0.006|-0.004|-0.009|0.042|0.066|0.017|-0.061,-1.95|-3.04|-2.80|-2.37|-1.62|-1.75|-1.77|-1.57|-1.56|-1.43|-1.02|-0.24|0.20|0.39|0.90|1.34|1.28|1.19|1.35
AbuDhabi_Race_Feb01_001_L5,1,False,1,1,290.119140625,286,7,3966,6.55,300.59765625,277,7,4099,429.79296875,141,4,6516,516.96484375,187,4,8566,6.283,447.94140625,144,4,7000,5087,100,100,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0,False,False,58|53|69|66,69|88|67|79,64|84|71|83,92|95|96|96,58,30,55,50,290|310|322|333|345|356|367|379|390|402|413|425|436|447|459|470|482|493|504|516,4099|4250|4416|4600|4783|5000|5233|5483|5716|5950|6166|6416|6700|7000|7300|7583|7850|8100|8333,-46.2;174.1|-41.6;184.2|-36.7;194.5|-31.6;204.7|-26.3;214.0|-19.5;223.7|-11.7;232.7|-2.8;240.5|5.9;246.3|15.0;250.5|23.5;253.3|33.4;255.2|44.5;255.4|56.3;253.5|67.8;249.6|77.5;244.5|87.4;237.7|96.7;231.3|105.9;225.0,277|256|234|216|203|190|177|165|158|151|146|142|142|144|146|149|157|167|177,91|100|93|53|39|33|25|14|4|0|0|0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|6|9|9|20|39|60|65|65|67|98|100|100,7|7|7|6|5|5|4|4|4|4|4|4|4|4|4|4|4|4|4,-0.0021|-0.0083|-0.0173|-0.0311|-0.0480|-0.0684|-0.0602|-0.0500|-0.0931|-0.1334|-0.1230|-0.1092|-0.0875|-0.0845|-0.0660|-0.0255|0.0077|0.0030|0.0033,-0.028;-0.028;-0.029;-0.030|-0.040;-0.038;-0.040;-0.042|-0.049;-0.044;-0.096;-0.051|-0.024;-0.023;-0.036;-0.018|-0.029;-0.027;-0.075;-0.012|-0.019;-0.020;-0.079;-0.012|-0.014;-0.016;-0.110;-0.009|-0.007;-0.011;-0.021;-0.004|0.004;-0.006;-0.004;-0.002|0.025;-0.000;0.008;0.003|0.033;0.005;0.028;0.001|0.020;0.007;0.001;-0.000|0.050;0.017;-0.001;-0.000|0.060;0.023;-0.002;-0.000|0.140;0.042;0.000;-0.001|0.061;0.034;-0.003;-0.000|0.047;0.037;-0.001;-0.001|0.042;0.053;-0.001;-0.002|0.044;0.049;-0.001;-0.001,0.002|0.085|0.040|-0.023|-0.077|-0.015|-0.021|0.012|0.092|0.012|-0.047|0.036|0.015|-0.004|-0.092|-0.018|-0.122|0.009|0.023,-3.49|-3.77|-3.70|-2.31|-1.94|-1.69|-1.34|-0.97|-0.72|-0.47|-0.42|-0.17|0.21|0.33|0.30|0.59|0.99|1.10|1.25
AbuDhabi_Race_Feb01_001_L5,2,True,1,1,0.0,0.0,0,0,6.316,580.544921875,226,5,9666,646.423828125,228,6,10716,715.732421875,230,6,11783,6.366,700.92578125,226,6,11566,2117,0,100,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,False,False,60|75|71|79,68|102|78|95,72|121|83|106,92|95|95|97,58,30,55,50,580|586|594|601|608|615|622|629|636|644|651|658|665|672|679|687|694|701|708|715,9666|9783|9883|10000|10116|10216|10333|10450|10566|10683|10783|10883|11016|11116|11216|11349|11449|11583|11683,169.6;184.6|175.8;180.7|181.2;177.2|187.4;172.8|193.3;168.1|198.2;163.8|203.5;158.5|208.4;152.8|212.8;146.8|216.3;141.5|219.9;135.1|222.7;129.4|225.5;122.6|227.9;115.7|229.5;109.7|231.1;102.5|232.3;95.3|233.0;88.0|233.3;80.6,226|229|231|233|234|233|231|230|228|228|227|227|226|226|225|225|226|227|228,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,5|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6,-0.0042|-0.0158|-0.0312|-0.0597|-0.0971|-0.1075|-0.1173|-0.1159|-0.1192|-0.1186|-0.1146|-0.1131|-0.1080|-0.0966|-0.0895|-0.0818|-0.0650|-0.0443|-0.0241,0.027;0.026;-0.001;-0.001|0.028;0.024;-0.001;-0.001|0.030;0.022;-0.001;-0.001|0.041;0.022;-0.000;-0.001|0.051;0.022;0.001;-0.000|0.067;0.029;0.002;0.000|0.077;0.034;0.002;-0.000|0.065;0.029;0.001;-0.000|0.067;0.030;0.001;-0.000|0.053;0.024;-0.000;-0.000|0.054;0.025;-0.000;-0.000|0.061;0.027;0.000;-0.000|0.059;0.025;0.000;-0.000|0.067;0.029;-0.000;-0.000|0.075;0.034;-0.000;-0.000|0.068;0.033;-0.002;-0.000|0.057;0.029;-0.002;-0.000|0.047;0.025;-0.002;-0.000|0.037;0.022;-0.001;-0.000,0.045|-0.002|-0.000|-0.018|-0.005|-0.025|-0.009|0.005|-0.012|0.000|-0.004|-0.030|-0.024|-0.032|-0.060|-0.013|-0.001|-0.004|-0.019,0.81|0.75|0.66|0.46|0.09|0.02|-0.05|-0.03|0.00|0.03|0.11|0.07|0.08|0.12|0.17|0.18|0.33|0.41|0.50
AbuDhabi_Race_Feb01_001_L5,3,True,1,1,0.0,0.0,0,0,6.366,724.3125,232,6,11916,852.408203125,245,6,13749,999.869140625,262,7,15849,6.35,839.302734375,246,6,13566,3934,0,100,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,False,False,71|118|82|104,97|102|95|98,103|89|99|91,92|96|96|97,58,30,55,50,724|738|752|767|781|796|810|825|839|854|868|883|897|912|926|941|955|969|984|999,11916|12133|12366|12566|12783|12983|13183|13383|13583|13783|13999|14216|14399|14599|14833|15033|15233|15449|15666,233.1;65.7|232.7;51.5|232.7;36.0|233.8;22.7|236.4;8.3|240.0;-4.9|244.7;-17.7|250.6;-30.1|257.7;-41.8|266.0;-52.7|275.3;-62.6|286.6;-72.1|297.9;-79.7|309.9;-86.3|323.6;-92.1|336.8;-96.3|351.5;-99.7|365.4;-101.9|380.8;-103.6,232|237|240|242|244|246|247|247|246|245|245|245|245|246|248|249|252|254|258,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6|6,-0.0002|0.0167|0.0473|0.0472|0.0299|0.0486|0.0621|0.0763|0.0817|0.0802|0.0730|0.0630|0.0547|0.0525|0.0439|0.0309|0.0203|0.0153|0.0149,0.023;0.021;-0.001;-0.001|0.020;0.023;-0.001;-0.000|0.019;0.032;-0.000;-0.001|0.020;0.037;-0.000;-0.001|0.018;0.030;-0.000;-0.000|0.017;0.034;-0.000;-0.000|0.019;0.036;-0.000;-0.001|0.025;0.051;-0.000;0.000|0.023;0.048;-0.000;-0.000|0.019;0.040;-0.000;-0.000|0.021;0.043;-0.000;-0.000|0.021;0.041;-0.000;-0.001|0.021;0.038;-0.000;-0.001|0.020;0.035;-0.000;-0.001|0.018;0.032;-0.000;-0.001|0.018;0.029;-0.000;-0.001|0.018;0.025;-0.000;-0.001|0.018;0.025;-0.000;-0.001|0.019;0.025;-0.001;-0.001,-0.001|0.001|-0.002|-0.027|0.164|0.206|-0.085|-0.204|-0.054|0.054|0.007|-0.015|-0.022|-0.023|0.008|-0.012|-0.042|-0.030|-0.016,0.57|0.53|0.38|0.32|0.37|0.29|0.41|0.15|0.17|0.08|0.15|0.21|0.29|0.30|0.31|0.36|0.42|0.42|0.52
AbuDhabi_Race_Feb01_001_L5,4,True,1,1,0.0,0.0,0,0,6.35,1003.583984375,262,7,15916,1070.61328125,273,7,16783,1151.2578125,282,7,17833,6.3,1036.16796875,268,7,16333,1914,0,100,0.9,0.7,0,0,0,0,0,0,0,0,0,0,0,False,False,102|88|98|90,91|81|89|85,80|74|81|80,93|96|97|98,58,30,55,50,1003|1010|1018|1026|1034|1041|1049|1057|1065|1073|1080|1088|1096|1104|1112|1119|1127|1135|1143|1151,15916|15999|16099|16216|16316|16433|16516|16616|16733|16816|16916|17016|17116|17216|17316|17416|17516|17616|17716,398.8;-104.8|406.1;-105.2|413.5;-105.6|422.1;-106.3|429.5;-107.0|436.9;-107.9|444.3;-108.9|451.7;-110.1|459.1;-111.4|466.6;-112.9|474.0;-114.5|481.4;-116.3|488.8;-118.3|496.2;-120.4|503.6;-122.7|510.9;-125.1|518.3;-127.6|525.6;-130.2|533.0;-132.9,262|264|265|266|268|269|270|271|272|273|274|275|276|277|278|279|280|281|282,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,-0.0059|-0.0096|-0.0094|-0.0137|-0.0115|-0.0118|-0.0132|-0.0122|-0.0136|-0.0125|-0.0125|-0.0110|-0.0110|-0.0100|-0.0093|-0.0069|-0.0058|-0.0057|-0.0050,0.020;0.018;-0.000;-0.000|0.019;0.016;-0.000;-0.000|0.016;0.015;-0.002;-0.000|0.019;0.014;-0.000;-0.000|0.022;0.016;-0.000;-0.000|0.019;0.015;-0.000;-0.000|0.022;0.016;-0.000;-0.000|0.018;0.014;-0.000;-0.000|0.019;0.015;-0.000;-0.000|0.019;0.015;-0.000;-0.000|0.018;0.015;-0.000;-0.000|0.017;0.015;-0.000;-0.000|0.017;0.014;-0.000;-0.000|0.017;0.014;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.016;0.014;-0.000;-0.000|0.017;0.015;-0.000;-0.000|0.016;0.015;-0.000;-0.000|0.015;0.014;-0.000;-0.000,0.010|-0.003|-0.192|0.038|0.010|-0.010|-0.018|-0.024|-0.003|0.007|-0.012|0.020|0.013|0.034|0.020|0.010|0.004|0.024|0.029,0.40|0.39|0.37|0.38|0.33|0.34|0.33|0.31|0.32|0.31|0.30|0.31|0.29|0.29|0.28|0.28|0.28|0.27|0.27
AbuDhabi_Race_Feb01_001_L5,5,False,1,1,1311.162109375,295,8,19797,6.284,1313.890625,294,8,19830,1479.880859375,89,2,23264,1581.173828125,179,3,26297,6.2,1514.4609375,111,2,24597,7070,100,100,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,False,False,68|64|72|72,75|91|66|77,65|77|73|79,93|96|96|98,58,30,55,50,1311|1327|1341|1355|1369|1383|1397|1412|1426|1440|1454|1468|1482|1496|1510|1524|1538|1552|1566|1581,19830|20014|20197|20414|20647|20914|21214|21530|21847|22164|22497|22880|23364|23930|24464|24914|25330|25680|25997,690.1;-199.4|703.4;-205.4|715.7;-211.1|728.5;-217.5|740.5;-224.3|752.3;-232.2|763.5;-241.6|773.0;-251.9|780.0;-262.4|784.5;-272.7|786.4;-283.0|785.5;-293.7|780.1;-304.7|769.2;-313.8|755.3;-319.1|741.2;-321.2|726.5;-321.1|712.6;-320.3|698.6;-319.0,294|278|252|224|202|183|168|152|136|119|106|95|89|94|107|120|135|151|166,23|96|100|89|56|39|33|33|29|22|11|0|0|0|0|0|0|0|0,54|0|0|0|0|0|0|0|0|0|0|5|34|55|64|71|95|100|100,8|8|8|8|7|6|5|4|3|2|2|2|2|2|2|2|2|3|3,-0.0017|-0.0068|-0.0102|-0.0212|-0.0256|-0.0349|-0.0396|-0.0631|-0.0971|-0.1322|-0.1723|-0.2039|-0.1680|-0.0690|-0.0580|-0.0400|-0.0068|-0.0048|-0.0003,-0.001;-0.001;-0.006;-0.006|-0.028;-0.027;-0.029;-0.027|-0.038;-0.036;-0.045;-0.031|-0.045;-0.041;-0.095;-0.030|-0.026;-0.025;-0.034;-0.017|-0.017;-0.018;-0.026;-0.011|-0.023;-0.021;-0.033;-0.011|-0.025;-0.023;-0.059;-0.013|-0.022;-0.018;-0.177;-0.019|-0.024;-0.003;-0.099;-0.013|0.001;-0.012;-0.047;-0.007|0.022;-0.005;0.005;0.001|0.065;0.011;0.000;-0.000|0.068;0.023;-0.002;-0.001|0.074;0.030;-0.002;-0.001|0.074;0.026;-0.001;-0.001|0.040;0.047;-0.002;-0.001|0.129;0.094;-0.001;-0.001|0.049;0.049;-0.001;-0.001,-0.017|0.033|0.015|-0.002|-0.009|0.019|-0.041|-0.045|-0.035|-0.032|-0.021|0.032|-0.006|0.017|0.016|0.037|-0.021|-0.023|-0.016,-1.05|-3.79|-3.87|-3.47|-2.28|-1.73|-1.52|-1.56|-1.22|-1.44|-1.02|-0.57|-0.04|0.61|0.77|0.90|1.22|1.45|1.29
